id,text,annotation
18f7ae34-6963-442f-bb17-9c5b47fdb633,"Entre las cosas que hacía era llevar tartas, tartas, pasteles, a modo de sombrero.","[{'end': 43, 'label': 'OBJECTS', 'start': 37}
 {'end': 51, 'label': 'OBJECTS', 'start': 45}
 {'end': 61, 'label': 'OBJECTS', 'start': 53}
 {'end': 81, 'label': 'OBJECTS', 'start': 73}]"
da2a8cbe-d3a1-438f-8562-2b15b4801fc5,"Recordemos que la obra está afirmada con el pseudónimo R. Mut, en 1917.","[{'end': 61, 'label': 'PEOPLE', 'start': 55}
 {'end': 70, 'label': 'DATES', 'start': 66}]"
0829233b-be21-41dd-bffc-02d02de9e948,¿Sabes dónde está el norte simplemente mirando la posición de las estrellas?,"[{'end': 26, 'label': 'PLACES', 'start': 21}
 {'end': 75, 'label': 'OBJECTS', 'start': 66}]"
8dd6109a-d608-496e-abdd-0d4806395799,"Mira, apuntemos este minuto porque lo recordaré.","[{'end': 27, 'label': 'DATES', 'start': 21}]"
9aa52c09-4a6b-40f0-beae-cf356894ff37,"Monachollet, belleza fatal, eh, en New York.","[{'end': 11, 'label': 'PEOPLE', 'start': 0}
 {'end': 43, 'label': 'PLACES', 'start': 35}]"
05954780-5a7a-4c40-bf94-4c17c9de6015,¡Ever since the day that you went away!,"[{'end': 39, 'label': 'SONGS', 'start': 1}]"
3b848c29-dc0c-4923-8e38-06078a357f63,"En fin, lo otro, bien, racistas, bueno, pues sí, los somos todos, tenemos que desconstruirnos, Lucía, e intentamos no serlo, veganas no somos.","[{'end': 100, 'label': 'PEOPLE', 'start': 95}]"
d9166b7e-a6a2-4ae5-918f-f024574125e9,¿Cómo te vas a resistir al amor?,"[{'end': 31, 'label': 'TOPIC', 'start': 27}]"
a06b1a10-eb5f-409f-bfb1-bc3d091da7ea,"Ella exhibe su sexo, algo pocas veces visto en el cine mainstream desde el punto de vista activo de una mujer.","[{'end': 65, 'label': 'TOPIC', 'start': 50}]"
c6125b22-0868-4aa9-8b97-6f7e27d977dd,"Perdón, los animalistas o lo que sea.","[{'end': 23, 'label': 'PEOPLE', 'start': 12}]"
c0ad025f-1bb5-4685-b841-308e5eb1b47f,"Mirándote a cámara, te lo digo.","[{'end': 18, 'label': 'OBJECTS', 'start': 12}]"
a9c98246-71a9-4516-8635-2fbe66c39a38,"Y ella me está invisibilizando, Lucía.","[{'end': 37, 'label': 'PEOPLE', 'start': 32}]"
b2b06daa-1370-4459-9ea7-09d6844252e8,"Según el cine, es imposible que una mujer atraiga un hombre más joven si no es para matarla.","[{'end': 13, 'label': 'TOPIC', 'start': 9}]"
35dca5dd-df3f-4e83-bbb4-484ea089b5ce,"Además, no aprendiste a conducir porque tú muy feminista, pero que conduzca él y las emisiones son malísimas para el medio ambiente y que se joda el PP en la Comunidad de Madrid, yo voy en metro, en Madrid Central, yo soy de izquierda, sé de la tope, pero cuando se acaba el metro, porque no habrá electricidad o carbón o lo que se necesite para que funcione el metro, porque no lo sé, porque soy estúpida, no soy ingeniera y tú también compañera verás que no hay ubers en el apocalipsis, imbécil, estás brotada","[{'end': 151, 'label': 'ORGANIZATIONS', 'start': 149}
 {'end': 177, 'label': 'PLACES', 'start': 158}
 {'end': 213, 'label': 'PLACES', 'start': 199}
 {'end': 234, 'label': 'TOPIC', 'start': 225}
 {'end': 487, 'label': 'TOPIC', 'start': 476}]"
e28cb9ee-cd15-40b1-aea4-373444dedbf5,"Y una piensa, Pili, que está ahí al fondo, piensa, bueno, yo soy astróloga-youtuber.","[{'end': 18, 'label': 'PEOPLE', 'start': 14}
 {'end': 83, 'label': 'TOPIC', 'start': 65}]"
6528071a-f127-4d2b-8719-527f29efd6f1,"Aún así te vas a cagar encima, compañera, cuando pilles el cólera por no saber hacer una letrina, porque no sabemos hacer una letrina o un sistema de canalización de residuos, no sabemos lo que era una tubería, hasta hace cinco minutos, ahí no estará Tele5 para ayudarte, amigo.","[{'end': 256, 'label': 'ORGANIZATIONS', 'start': 251}
 {'end': 209, 'label': 'OBJECTS', 'start': 202}]"
e41225df-5921-45da-a33b-9c3efc409626,¿Por qué en los restaurantes modernos ya no sirven postres construidos sino destruidos?,"[{'end': 37, 'label': 'TOPIC', 'start': 16}]"
616ae522-69ba-4dd3-831c-8b934240d654,"Elsa, la varónesa, antes que Duchamp ya recogía objetos por la calle y los llamaba obras de arte, lo hizo con un trozo de madera a la que llamó catedral, un trozo de cañería unido a una caja a la que llamó dios o un anillo de metal oxidado que llamó adorno duradero.","[{'end': 4, 'label': 'PEOPLE', 'start': 0}
 {'end': 68, 'label': 'PLACES', 'start': 60}
 {'end': 36, 'label': 'PEOPLE', 'start': 29}
 {'end': 96, 'label': 'TOPIC', 'start': 83}
 {'end': 128, 'label': 'OBJECTS', 'start': 113}
 {'end': 173, 'label': 'OBJECTS', 'start': 157}
 {'end': 190, 'label': 'TOPIC', 'start': 186}
 {'end': 239, 'label': 'OBJECTS', 'start': 216}]"
39edbfc7-2441-4a3f-85b3-8cdba22d5c14,Lo más difícil es vivir en abundancia en el presente sin dejar que se manche por miedo al futuro o el arrepentimiento por el pasado.,"[{'end': 37, 'label': 'TOPIC', 'start': 27}
 {'end': 86, 'label': 'TOPIC', 'start': 81}
 {'end': 96, 'label': 'TOPIC', 'start': 90}
 {'end': 117, 'label': 'TOPIC', 'start': 102}
 {'end': 131, 'label': 'TOPIC', 'start': 125}]"
67363b32-3842-4bd1-8efa-1e359c256938,"No hay más que habla explícitamente cocaína, no sé qué, claramente es la culpable.","[{'end': 43, 'label': 'TOPIC', 'start': 36}]"
1d10846d-d1f4-457c-826f-15145d265894,Yo no me puedo hacer una tostada de aguacate.,"[{'end': 2, 'label': 'PEOPLE', 'start': 0}
 {'end': 44, 'label': 'OBJECTS', 'start': 36}]"
534cb15e-3d66-484b-a7fa-5fcc92cf5d03,"Bueno, se siempre me rodea en casa.","[{'end': 34, 'label': 'PLACES', 'start': 30}]"
42ef235b-bd67-4634-bcf2-8cd55436c719,"Te recuerdo que tú me llamas para preguntarme dónde hay una mercería en Madrid, ¿eh?","[{'end': 78, 'label': 'PLACES', 'start': 72}]"
0bb2760a-1085-4958-ad9d-cbb3aa661300,"Vamos a ver, el amor diario, hablo de una pareja, que te toquen, que te toquen, simplemente con que te toquen, que te tocan, luego existes.","[{'end': 27, 'label': 'TOPIC', 'start': 16}]"
b36b6575-ccd2-4e4b-9a42-4fb1bc0d5d09,"Yo creo que no, lo siento para la concursanta, o sea, estar solteras fenomenal, o estar con parejas, un coñazo, todo, cuando pasa el tiempo, que hacemos un poco los cuernos, lo hago relación abierta, o que digo que no, que el deseo disminuye, lo sabemos todo, no sabemos qué hacer, era la duda.","[{'end': 198, 'label': 'TOPIC', 'start': 182}]"
4081e240-f2c2-45dd-b562-174194fe4071,"Y, en fin, Geneveve ya pasaba de todo, y Picasso un buen día, cuando Fonsu Agilo vale al taller, pues la besa.","[{'end': 19, 'label': 'PEOPLE', 'start': 11}
 {'end': 48, 'label': 'PEOPLE', 'start': 41}
 {'end': 80, 'label': 'PEOPLE', 'start': 69}]"
ccb4a32f-4d11-4a3b-a122-1ee17b8dc41a,"Y Michael Douglas, que es el detective que tiene que resolver un asesinato, es completamente pasivo y simplemente reacciona ante las cosas que ella hace.","[{'end': 17, 'label': 'PEOPLE', 'start': 2}
 {'end': 74, 'label': 'TOPIC', 'start': 65}]"
603622a7-d663-44a3-9923-b17ad43364e5,"No, no, soy, bueno, se vuelven infollables y los malos te atraen como atrae la luz a Caroline, bien.","[{'end': 93, 'label': 'PEOPLE', 'start': 85}]"
30656c5b-d065-4465-9d79-1906352c3225,"El rechazo a abrazar la complejidad textual de estas películas, como nos cuenta Franzina, se sitúa en las antípodas de la tradición camp de apropiación iconográfica y cultural del colectivo, apropiémonos de esto y juguemos con eso.","[{'end': 88, 'label': 'PEOPLE', 'start': 80}
 {'end': 175, 'label': 'TOPIC', 'start': 140}]"
a5e3b6f6-800c-48a0-9256-6a68e138e685,"Es muy importante, Lucía Ligmaer, estar en la vida donde se quiere estar.","[{'end': 32, 'label': 'PEOPLE', 'start': 19}]"
0c5a1bb9-193f-4f8b-a4d0-f594c39b5a56,"Vamos al cajero, nos habla el del banco y nos dice algo de la agencia tributaria, el impuesto 303 y no tenemos ni puta idea de lo que está hablando, pero nada.","[{'end': 15, 'label': 'PLACES', 'start': 9}
 {'end': 39, 'label': 'ORGANIZATIONS', 'start': 34}
 {'end': 80, 'label': 'ORGANIZATIONS', 'start': 62}
 {'end': 97, 'label': 'TOPIC', 'start': 85}]"
8ecea0db-2bd2-4045-a2cf-8a36d53fb598,Y discutes apasionadamente sobre cómo te preparas el aguacate.,"[{'end': 61, 'label': 'OBJECTS', 'start': 53}]"
44b9460e-67d8-4f14-b719-e53320a32253,"La mujer y la feminidad está inscrita en el universo a escala reducida, a escala reducida.","[{'end': 23, 'label': 'TOPIC', 'start': 0}
 {'end': 52, 'label': 'PLACES', 'start': 44}]"
dace9239-f520-4d37-af32-1d9dc953cd7b,"François Gilles conoce a Picasso en 1943 durante la ocupación alemana en Francia, quedando dos años para que termine la guerra.","[{'end': 15, 'label': 'PEOPLE', 'start': 0}
 {'end': 32, 'label': 'PEOPLE', 'start': 25}
 {'end': 40, 'label': 'DATES', 'start': 36}
 {'end': 80, 'label': 'TOPIC', 'start': 52}
 {'end': 99, 'label': 'DATES', 'start': 91}
 {'end': 126, 'label': 'TOPIC', 'start': 120}]"
28e58270-97eb-4942-a499-e142950dcd79,"El feminismo luciál y jmader concursantas nos ha ayudado mucho a las mujeres a sentirnos mejor, más seguras, menos culpables, ¿no?","[{'end': 12, 'label': 'TOPIC', 'start': 3}]"
e8c1d583-944c-4ee6-8a9d-8f7520ee537e,"Cuando te enseñan un piso y te dicen, ¿esto es orientación oeste, eso es buenísimo y tú te quedas con cara de gilipollas, tienes dos másteres en género y gestión cultural y tu novio, un marketing digital y no sabes dónde está el puto este.","[{'end': 170, 'label': 'TOPIC', 'start': 145}
 {'end': 203, 'label': 'TOPIC', 'start': 186}]"
52260158-445d-46aa-8ddb-a2fc143b9359,Aprende a crear un tampón o una compresa a partir de las flores de algodón que florecen en septiembre.,"[{'end': 74, 'label': 'OBJECTS', 'start': 67}
 {'end': 101, 'label': 'DATES', 'start': 91}
 {'end': 63, 'label': 'OBJECTS', 'start': 57}]"
2fd32c81-b435-44ac-aa86-a1e7e2740dda,"Ya... No, es que una vez que tú lo sabes, me fui a vivir con una pareja a las tres semanas y estuvimos diez años.","[{'end': 90, 'label': 'DATES', 'start': 78}
 {'end': 112, 'label': 'DATES', 'start': 103}]"
d79fb157-3426-4c94-9edf-2b2f9c86fba2,"No sabemos poner una cremallera, ni cambiar un enchufe.","[{'end': 31, 'label': 'OBJECTS', 'start': 17}
 {'end': 54, 'label': 'OBJECTS', 'start': 44}]"
c3aac8e4-9f28-48b2-80a0-757cd369e205,"Ven sus obras, y son un poco testigos de lo que pasaba allí en el número 7 de la Guille de Grand-Augustin.","[{'end': 105, 'label': 'PLACES', 'start': 81}]"
93a9c1cd-27e3-4320-8cd1-009364870679,¿Acaso es fascista pedir un poco de estructura en la comida?,"[{'end': 59, 'label': 'TOPIC', 'start': 53}]"
683271b6-f303-4259-be9a-69604584a7d2,"Mi pregunta es, ¿por qué vas a restaurantes modernos?","[{'end': 52, 'label': 'PLACES', 'start': 31}]"
a8ab6bd0-a859-4dcd-b22d-dca110e87e92,"Yo hoy voy a hablar de mujeres en el mundo del arte, porque me ha leído un libro fantástico que se llama Historia del arte sin hombres, de Katie Hesel.","[{'end': 150, 'label': 'PEOPLE', 'start': 139}
 {'end': 134, 'label': 'BOOKS', 'start': 105}]"
edf8cd5a-61bd-4e84-b880-e1618050a284,"Cuenta el pintor modernista George Biedel, un día que esto lo cuenta Sergio Parra en un artículo, que un día que iba a hacer de modelo para él, cuando él le pide que Poth se desnuda, ella se quita la gabardina de color rojo que lleva.","[{'end': 41, 'label': 'PEOPLE', 'start': 28}
 {'end': 81, 'label': 'PEOPLE', 'start': 69}
 {'end': 170, 'label': 'PEOPLE', 'start': 166}
 {'end': 209, 'label': 'OBJECTS', 'start': 200}]"
630e54e7-c4fe-4d05-afb1-e96ce34d6a15,"Voy a empezar con la baronesa von Freitag Lorenhoven, también conocida como mamadada.","[{'end': 52, 'label': 'PEOPLE', 'start': 21}]"
310ae75e-a69a-4f75-9882-28611c8f577f,"Yo soy lista, ja ja, no soporto a los serpientes, yo mejoro la especie humana, ¿no?","[{'end': 48, 'label': 'ANIMALS', 'start': 38}
 {'end': 77, 'label': 'TOPIC', 'start': 63}]"
b1a74fb3-74ca-4ebf-a692-037fc6612a2f,"Cómo cuenta Monachollet, que es una señora que se ha hecho nuestra mejor amiga, que es fantástica y tiene un hombre que vaya a un hombre que tiene, que con eso llegas Alemerest y Jamia porque es que... Monachollet es una grande, eh, que es una grande total.","[{'end': 23, 'label': 'PEOPLE', 'start': 12}
 {'end': 176, 'label': 'PEOPLE', 'start': 167}
 {'end': 184, 'label': 'PEOPLE', 'start': 179}
 {'end': 213, 'label': 'PEOPLE', 'start': 202}]"
06da5694-d94c-4f69-8ece-0d25ec30548c,¿Por qué han desaparecido las tartas?,"[{'end': 36, 'label': 'OBJECTS', 'start': 30}]"
61e44368-4382-42c0-833f-b9b6820fda9f,"Es así, solo pienso en el amor.","[{'end': 30, 'label': 'TOPIC', 'start': 26}]"
ca67250a-6e09-461b-a494-f4b08ba014f7,"Si has visto la película Dormiendo con el enemigo, una peli de 1991, cuando no habíais nacido, la mayoría, una peli retro, pero en color, existía el color en 91.","[{'end': 49, 'label': 'FILMS', 'start': 25}
 {'end': 67, 'label': 'DATES', 'start': 63}]"
9442447a-03d5-4c6e-a171-5cdc1a1116ed,"La novela moderna debe tratar temas importantes, dice Nancy Houston, temas enormes, la muerte, el horror, el sin sentido, mi polla, la crueldad, temas importantes.","[{'end': 67, 'label': 'PEOPLE', 'start': 54}
 {'end': 93, 'label': 'TOPIC', 'start': 84}
 {'end': 104, 'label': 'TOPIC', 'start': 95}
 {'end': 120, 'label': 'TOPIC', 'start': 106}
 {'end': 143, 'label': 'TOPIC', 'start': 132}]"
2760fdaa-227e-4894-8059-deef38cd7d21,"No sé quién es esta pintora, hacía Esperanza Aguirre.","[{'end': 52, 'label': 'PEOPLE', 'start': 35}]"
b140c3b5-9921-4a72-b054-9f5144124081,"Pero cuando está bien una vez se hace como que no pone el piota automático, pero disfrutarlo es precioso.",[]
01b6b42d-bc3c-492a-9c8f-1c2dc3f2817b,"Lucy, tú quieres enenterrada o incinerada, antes de continuar.","[{'end': 4, 'label': 'PEOPLE', 'start': 0}]"
1a4ee3cc-7025-48b0-a6d1-81b93eb97fff,"Cuando gobierne los peores y caiga la lluvia ácida y no haya electricidad, ¿tú qué sabes hacer, amiga?","[{'end': 73, 'label': 'TOPIC', 'start': 61}]"
6672ebc1-f47b-4ec3-b27f-54f9d1559ded,"por las hortigas, rascándote en un descampado, peleándote por una chocolatina con almendras y no sabrás distinguir una verza de una planta venenosa, eso es lo que va a pasar, ¿vale?","[{'end': 77, 'label': 'OBJECTS', 'start': 66}
 {'end': 138, 'label': 'OBJECTS', 'start': 132}
 {'end': 16, 'label': 'OBJECTS', 'start': 8}]"
09d0cf53-c310-4032-be37-d981f08d39b1,¿Por qué ha pasado hace dos semanas?,"[{'end': 35, 'label': 'DATES', 'start': 19}]"
9da4b634-35b3-46b8-92e1-3e06b97853c9,"Me encanta Uruchaga, por cierto.","[{'end': 19, 'label': 'PEOPLE', 'start': 11}]"
ed47c362-81f5-4c9d-8837-28987f065ba0,"Y es de derechos humanos de importe, qué más.","[{'end': 24, 'label': 'TOPIC', 'start': 8}]"
21022ab4-d9a0-4357-9923-a53ff8399253,"Así que me compré dos pares de Birkenstock, no una, sino dos, unas de Charol y unas negras, preciosas, mate, sí, cállate, bueno, sigo, bien.","[{'end': 42, 'label': 'PRODUCTS', 'start': 31}]"
3405e46d-7bee-41fe-a944-a7c41b2a704a,"Esto ocurre en muchos ámbitos de la vida, entre las compañeras-compañeros de clase en el colegio, dice Stromqist, donde un fenómeno muy recurriente es que todas enamoren de la misma persona, los niñitos heteros o no heteros, bueno, lo que sea.","[{'end': 112, 'label': 'PEOPLE', 'start': 103}]"
d3aca7b8-c55f-44a0-96a3-c749a535dac8,Pides tarta de limón y te traen una bola de lado de limón y más polvo de galleta.,"[{'end': 48, 'label': 'PLACES', 'start': 44}
 {'end': 20, 'label': 'OBJECTS', 'start': 6}
 {'end': 80, 'label': 'OBJECTS', 'start': 64}
 {'end': 57, 'label': 'OBJECTS', 'start': 52}]"
1922d664-68db-4e9a-91fb-3f28e8e04328,van a verle al estudio a Picasso.,"[{'end': 32, 'label': 'PEOPLE', 'start': 25}]"
2e1b75a0-1cb7-4f30-800b-eb1cff78019a,Me he pasado un mes con pesadillas.,"[{'end': 34, 'label': 'TOPIC', 'start': 24}]"
df806c20-288f-4df9-8cab-2a12465a549b,Pues toma pesadilla con tu trámita.,"[{'end': 19, 'label': 'TOPIC', 'start': 10}]"
6d804ffb-5370-47d1-8cb9-7f3c0c5b99b5,"Pero sobre todo, y qué interesante esto, vengo a hablar a través de François Gilles.","[{'end': 83, 'label': 'PEOPLE', 'start': 68}]"
c995c3a4-4125-4c0c-ba14-96ac7821d764,"Entonces, no podemos luchar y reivindicar la igualdad y de repente cagar la tope.","[{'end': 53, 'label': 'TOPIC', 'start': 45}]"
59e339db-0992-4bfc-ae9a-80ff5574cfa6,"Y por eso, vengo aquí a decirte, amiga, concursanta, que tienes que convertirte en MacGyver o Endora la exploradora, tienes que hacer eso.","[{'end': 91, 'label': 'PEOPLE', 'start': 83}
 {'end': 115, 'label': 'PEOPLE', 'start': 94}]"
cd4e5f67-adca-412f-899c-1c0c9be166d8,"Ellas, aunque se besan, Roxy y Catherine, no se miran, no ves que haya reciprocidad.","[{'end': 28, 'label': 'PEOPLE', 'start': 24}
 {'end': 40, 'label': 'PEOPLE', 'start': 31}]"
e097d341-2aaf-45d4-b855-e18fd084fb41,Parece ser que la varónesa quería hacer un alegato en contra del sentimiento anti alemán después de que Estados Unidos entraran en la Primera Guerra Mundial.,"[{'end': 26, 'label': 'PEOPLE', 'start': 15}
 {'end': 118, 'label': 'PLACES', 'start': 104}
 {'end': 156, 'label': 'TOPIC', 'start': 134}
 {'end': 88, 'label': 'TOPIC', 'start': 65}]"
070decf6-045f-4d18-814b-d3bb81874702,"Y entonces, están así seis meses, cariño.","[{'end': 32, 'label': 'DATES', 'start': 22}]"
7e1bf42f-b1bb-4a50-9db9-9293295105a7,"Cristina, ¿crees que dejándome de hablar?","[{'end': 8, 'label': 'PEOPLE', 'start': 0}]"
1bfb03a1-e79d-4149-85ef-f5596a316d52,"Las lenguas, el tocar, te hacerlo como despacio en la calle, como las primeras citas, sabes que todavía nos encontramos en una primera cita y estamos las dos mirando como, joder.","[{'end': 84, 'label': 'TOPIC', 'start': 70}]"
e66ba581-5997-48c3-8e17-102f588d4ddb,"Venga, bien, otra paradoja de la vida, una de las paradojas que pienso en el amor, soy feminista, bien, de acuerdo, bueno, ya.","[{'end': 37, 'label': 'TOPIC', 'start': 18}
 {'end': 81, 'label': 'TOPIC', 'start': 77}
 {'end': 96, 'label': 'TOPIC', 'start': 87}]"
9a42f9ad-b1e2-471b-aafe-3455a86313cb,"O se ha colado esto, que racista o machista y no sé qué.","[{'end': 32, 'label': 'TOPIC', 'start': 25}
 {'end': 43, 'label': 'TOPIC', 'start': 35}]"
269a5740-a91e-48e4-8cee-07cee84ce244,Ella huye de su casa tras ser agredida por su padre y se une a la vanguardia europea y se casa y ayuda a su marido a que finja su propia muerte y así se pueden ir a Estados Unidos.,"[{'end': 84, 'label': 'TOPIC', 'start': 63}
 {'end': 179, 'label': 'PLACES', 'start': 165}]"
245c9321-750a-4b51-bad1-a12a69471435,"Ahora bien, se sobreentiende que las cosas grandes execran a las pequeñas, el horror detesta las margaritas silvestres y los colibríes, ¿por qué?","[{'end': 84, 'label': 'TOPIC', 'start': 78}
 {'end': 118, 'label': 'OBJECTS', 'start': 97}
 {'end': 134, 'label': 'ANIMALS', 'start': 125}]"
d8b2d0e7-e52a-408a-90d3-c852afdc4844,"Como dice Margueritura, es de la que hoy voy a hablar sin parar en este podcast y creo que todo el año.","[{'end': 22, 'label': 'PEOPLE', 'start': 10}
 {'end': 79, 'label': 'TOPIC', 'start': 72}]"
0d605c6b-8b8a-4fcf-9f44-ede392e3c96f,"Bien, mientras que con hombres medio malos, el deseo nunca decae, es impresionante, decía.","[{'end': 52, 'label': 'TOPIC', 'start': 47}]"
9ca10926-9564-469b-acbe-647b4ea2c3bc,"Aprende de un cuentos, de piedras, de frutas y de dinamita, sobre todo, de todo eso.","[{'end': 33, 'label': 'OBJECTS', 'start': 26}
 {'end': 44, 'label': 'OBJECTS', 'start': 38}
 {'end': 58, 'label': 'OBJECTS', 'start': 50}]"
e0e5ea02-b2dc-4b20-840c-f95fce4331c5,"Además, Duchamp nunca aclaró cómo había adquirido la pieza.","[{'end': 15, 'label': 'PEOPLE', 'start': 8}]"
08c33931-cd12-4dc2-800e-4e4ed27f2366,El ambientador de Zara me gusta.,"[{'end': 22, 'label': 'ORGANIZATIONS', 'start': 18}]"
a8a76cd5-66f6-43dd-90c4-488c83fecf6b,"Esto le pasó a Hannah Arendt, que yo me estoy leyendo muchísimo, con Martin Heidegger.","[{'end': 28, 'label': 'PEOPLE', 'start': 15}
 {'end': 85, 'label': 'PEOPLE', 'start': 69}]"
2694089f-e539-4fa4-9821-d6ed5225a40f,El libro de No Siento Nada que Recomendamos lo cuenta muy bien.,"[{'end': 26, 'label': 'BOOKS', 'start': 12}]"
600b665f-9ac3-4cd9-bbde-22c050e2ed73,Están las películas de Joan Crawford.,"[{'end': 36, 'label': 'PEOPLE', 'start': 23}]"
79e9fa89-6e38-4925-8d32-0277ccd07ffd,"Y si esta idea os parece poco interesante, que no lo es, recordad la frase de Nora Ephron.","[{'end': 89, 'label': 'PEOPLE', 'start': 78}]"
b98b0fd3-20ee-49d0-9261-6e1eda691a0e,Hoy hablaré solo de instinto básico del cual la película que Issa ya habló en otro podcast.,"[{'end': 35, 'label': 'TOPIC', 'start': 20}
 {'end': 65, 'label': 'PEOPLE', 'start': 61}]"
14488328-47fd-4d89-a483-4596e72cb75b,"Pero poco a poco, con un paso del tiempo, el deseo se me contagió, las veía por todas partes y se la ponía gente con un rollo que a mí me encantaba, a quien Barcelona estábais obsesionadas, bien.","[{'end': 166, 'label': 'PLACES', 'start': 157}]"
